No,Text,URL,Kategori
121,"BusPersik Kedirimenjadi korban pelemparan batu saat meninggalkanStadion Kanjuruhan,Malang. Pelatih Tim Divaldo Alves mengalami luka di bagian kepala. Persik baru saja dijamuArema FCpada pekan ke-32Liga 1 2024/25,Minggu (11/5/2025). Singa Putih menang telak 3-0 atas tim tuan rumah dalam laga comeback Arema di Stadion Kanjuruhan. Sebelumnya Arema harus menjadi tim musafir pasca Tragedi Kanjuruhan pada Oktober 2022. Laga perdana di Kanjuruhan pasca menjadi tim nomaden kini harus diwarnai insiden lagi. SCROLL TO CONTINUE WITH CONTENT Kekalahan Arema dari Persik kurang bisa diterima dengan baik oleh sejumlah publik pendukung Arema. Bus Persik yang meninggalkan stadion pun menjadi korban lemparan. Dikutip daridetikJatim,insiden pelemparan terjadi saat bus mengangkut pemain dan ofisial Persik keluar dari Stadion Kanjuruhan, pada sekitar pukul 18.15, WIB. Pelemparan terjadi di beberapa titik yang menyebabkan kaca bus bagian depan dan samping kiri pecah. Kebetulan di titik itu menjadi lokasi duduk pelatih dan asisten pelatih Persik. Divaldo Alves dikabarkan mengalami memar, sedangkan asisten pelatihnya mengalami luka ringan. ""Kami menyayangkan kejadian tersebut di saat industri sepakbola kita sedang berbenah. Kami cukup kaget dengan kejadian ini, walaupun pemain ada yang mengalami luka ringan dan saat ini sedang dalam pemeriksaan,"" kata Manajer Persik Mochamad Nur Ichsan, dikutip dari detikJatim. ""Kami berterima kasih banyak kepada para pihak yang telah membantu kami dan mendukung kami sampai kami bisa pulang ke kediri,"" ujarnya menambahkan. Dijelaskan Ichsan, pelemparan ke bus Persik terjadi sesaat setelah bus keluar dari pintu gerbang stadion. Setelahnya, skuad Persik untuk dilakukan pemeriksaan dan melanjutkan perjalanan dengan pengawalan petugas Polres Malang. Baca berita detikJatim lainnya dengan klikdi sini",https://sport.detik.com/sepakbola/liga-indonesia/d-7910328/bus-persik-dilempari-di-kanjuruhan-pelatih-tim-luka-di-kepala,Liga Indonesia
122,"Persik Kediri berhasil menundukkan Arema FC di Stadion Kanjuruhan dengan skor 3-0. Kekalahan ini menjadi pukulan berat bagi Singo Edan yang baru kembali menginjakkan kaki di kandang pasca tragedi kanjuruhan. Pelatih Arema FC Ze Gomes mengatakan bahwa pada awal pertandingan dia mencoba bermain terbuka dengan bermain cepat. Tapi dalam eksekusinya kurang dan berakhir menjadi peluang bagi Persik Kediri. ""Babak pertama coba (bermain terbuka dengan bermain cepat) tapi finishing kurang jadi Kediri langsung (mencetak gol) dan makin sulit,"" kata Gomes saat konferensi pers usai laga pada Minggu (11/5/2025). SCROLL TO CONTINUE WITH CONTENT ""Babak kedua saya kasih dua striker dua di depan tetapi kami dapat kartu merah dan semakin sulit,"" imbuhnya. Pria asal Portugal itu menyampaikan permohonan maaf kepada Aremania atas hasil buruk dalam menghadapi Persik Kediri. Gomez mengaku bahwa dia dan para pemain senang kembali berlaga di Stadion Kanjuruhan setelah sekian lama. Tapi tidak dipungkiri trauma pasca Tragedi Kanjuruhan masih mempengaruhi skuad Singo Edan. ""Kalau main di kandang pemain senang tetapi hari ini mungkin bukan harinya Arema. Kami sudah tiga tahun tidak main di sini. Pemain dan pelatih senang di sini, tetapi trauma masih ada,"" ujar Gomez dihadapan awak media. Kendati demikian, Gomez dan para pemain Arema FC tidak ingin terus terlarut dalam situasi ini. Dia akan berupaya maksimal untuk meraih kemenangan dalam dua laga yang akan datang menghadapi PSBS Biak dan Semen Padang. ""Besok kami akan persiapan untuk meraih kemenangan lawan Biak dan kembali ke sini (Stadion Kanjuruhan) bisa menang lawan Semen Padang di sini,"" terangnya. Sementara itu, pemain Julian Guevara mengatakan bahwa saat ini belum bisa mendapatkan hasil yang memuaskan. Dia memastikan pada laga selanjutnya akan memberikan hasil lebih baik. ""Hari ini bukan harinya Arema, pertandingan sulit. Persik dapat kesempatan langsung gol. Gol Persik membuat turun, kami akan persiapan melawan PSBS Biak,"" tandasnya.",https://www.detik.com/jatim/sepakbola/d-7910242/arema-fc-tumbang-lawan-persik-di-kanjuruhan-ze-gomes-trauma-masih-ada,Liga Indonesia
123,"Bus Tim Persik Kediri dilempari batu oleh sejumlah oknum suporter usai bertanding menghadapi Arema FC di Stadion Kanjuruhan, Kabupaten Malang. Akibat peristiwa tersebut pelatih dan asisten pelatih Persik Kediri terluka. Berdasarkan informasi dihimpun, peristiwa tersebut terjadi saat bus yang mengangkut pemain dan official Persik keluar dari Stadion Kanjuruhan pada Minggu (11/5/2025) sekitar pukul 18.15 WIB. Selama perjalanan, pelemparan batu itu diperkirakan terjadi di beberapa titik hingga kaca bus bagian depan samping kiri pecah. Lokasi duduk tersebut merupakan tempat pelatih dan asisten pelatih duduk. SCROLL TO CONTINUE WITH CONTENT Akibatnya, Pelatih Persik Kediri Divaldo Alves mengalami memar di bagian kepala. Sedangkan untuk asisten pelatih mengalami luka ringan. Manajer Persik Kediri Mochmad Syahid Nur Ichsan membenarkan bahwa peristiwa pelemparan batu itu terjadi sesaat setelah bus keluar dari pintu gerbang stadion. Ia sangat menyayangkan kejadian tersebut. ""Kami menyayangkan kejadian tersebut disaat industri sepakbola kita sedang berbenah. Kami cukup kaget dengan kejadian ini, walaupun pemain ada yang mengalami luka ringan dan saat ini sedang dalam pemeriksaan,"" kata Ichsan Minggu (11/5/2025). ""Kami berterima kasih banyak kepada para pihak yang telah membantu kami dan mendukung kami sampai kami bisa pulang ke kediri,"" sambungnya. Sampai saat ini para pemain dan official Persik Kediri telah berhenti di hotel Miami untuk pemeriksaan kondisi. Rencanannya tim Persik langsung kembali ke kediri dengan pengawalan petugas Polres Malang. ""Tapi kami sudah berada di hotel bersama tim, alhamdulillah,"" pungkasnya. Sebelumnya, Insiden kurang menyenangkan menimpa tim Persik Kediri usai laga melawan Arema FC di Stadion Kanjuruhan, Malang, Minggu (11/5/2025). Bus yang membawa rombongan tim Persik diduga dilempari oleh sejumlah oknum suporter tidak dikenal hingga menyebabkan kaca pecah. Informasi tersebut pertama kali mencuat lewat unggahan akun Instagram @memepersik_mania. Dalam video yang berdurasi 52 itu, terlihat bus Persik beberapa kali dilempari oknum. Disebutkan bahwa insiden terjadi beberapa saat setelah tim meninggalkan area stadion. ""Bus official persik Kediri dilempari batu sesuai meninggalkan stadion Kanjuruhan.. Miriss dengan kelakukan mereka!"" tulis akun @memepersik_mania.",https://www.detik.com/jatim/sepakbola/d-7910316/bus-tim-persik-dilempari-batu-di-kanjuruhan-pelatih-asisten-terluka,Liga Indonesia
124,"Laga antara Persebaya Surabaya melawan Semen Padang kembali dilanjutkan usai sebelumnya harus dihentikan. Pertandingan sempat dihentikan akibat hujan deras yang mengguyur Stadion Gelora Bung Tomo, Minggu (11/5/2025). Hujan deras yang turun sejak awal laga membuat lapangan tergenang air. Alhasil, bola sulit mengalir dan kedua tim kesulitan mengembangkan permainan. Wasit pun memutuskan untuk menghentikan pertandingan saat laga baru berjalan 7 menit. Setelah penundaan sekitar 30 menit, kondisi lapangan berangsur membaik seiring reda-nya hujan. Kini, pertandingan sudah kembali dilanjutkan. SCROLL TO CONTINUE WITH CONTENT Pemain dari kedua tim kembali ke lapangan dan wasit meniup peluit tanda dimulainya kembali laga yang sempat tertunda. Susunan Pemain Persebaya Surabaya:Ernando Ari (GK), Ardi Idrus, Catur Pamungkas, Dime Dimov, Kadek Raditya, Toni Firmansyah, Dejan Tumbas, Francisco Rivera, Bruno Moreira (C), Malik Risaldi, Flavio Silva. Semen Padang:Arthur Augusto (GK), Dodi Alekvan Djin, Tin Martic, Zidane Pramudya Afandi, Alhassan Wakaso, Ricki Ariansyah, Rosad Setiawan (C), Bruno Gomes, Cornelius Stewart, Firman Juliansyah, Irkham Mila.",https://www.detik.com/jatim/sepakbola/d-7910248/hujan-reda-laga-persebaya-vs-semen-padang-dilanjutkan-lagi,Liga Indonesia
125,"Insiden kurang menyenangkan menimpa tim Persik Kediri usai laga melawan Arema FC di Stadion Kanjuruhan, Malang, Minggu (11/5/2025). Bus yang membawa rombongan tim Persik diduga dilempari oleh sejumlah oknum tidak dikenal hingga menyebabkan kaca pecah. Informasi tersebut pertama kali mencuat lewat unggahan akun Instagram @memepersik_mania. Dalam video yang berdurasi 52 itu, terlihat bus Persik beberapa kali dilempari oknum. Disebutkan bahwa insiden terjadi beberapa saat setelah tim meninggalkan area stadion. ""Bus official persik Kediri dilempari batu sesuai meninggalkan stadion Kanjuruhan.. Miriss dengan kelakukan mereka!"" tulis akun @memepersik_mania. SCROLL TO CONTINUE WITH CONTENT Tak hanya itu, gelandang Persik, Ze Valente, juga turut menguatkan kabar tersebut. Melalui Instagram Story miliknya, pemain asal Portugal itu mengunggah gambar kondisi kaca bus yang pecah dengan caption yang cukup menyiratkan kekecewaan. ""We never learn... but it's better not to say what I think (Kita tidak pernah belajar... tapi lebih baik tidak mengatakan apa yang saya pikirkan),"" tulis Ze Valente dalam unggahannya. Hingga berita ini ditulis, belum ada keterangan resmi dari pihak Persik. Seperti diketahui, pertandingan Arema FC melawan Persik berlangsung di Stadion Kanjuruhan, Malang. Pertandingan tersebut berakhir dengan skor 0-3 untuk kemenangan tim tamu Persik.",https://www.detik.com/jatim/sepakbola/d-7910235/pulang-dari-kanjuruhan-bus-tim-persik-kediri-dilempari-suporter,Liga Indonesia
126,"Hansi Flickgembira dengan raihanBarcelonasejauh musim ini. Pelatih asal Jerman itu tak membayangkan Los Cules berpotensi meraih empat trofi. Barcelona sudah memenangi Copa del Rey dan Supercopa de Espana. Lamine Yamal cs juga berpotensi besar menjuarai dua ajang lainnya, La Liga dan Liga Champions. Di Liga Champions, Barcelona sudah menjejak semifinal. Mereka akan dijamu Inter Milan di Giuseppe Meazza, Rabu (7/5/2025), kickoff pada pukul 2.00 WIB. Pada leg I, Barcelona imbang 3-3 dengan Barcelona. SCROLL TO CONTINUE WITH CONTENT Sementara di La Liga, Barcelona ada di posisi teratas dengan koleksi 79 poin. Barcelona unggul empat poin dari Real Madrid di posisi kedua, Liga Spanyol tinggal menyisakan empat laga. Flickmenegaskan bahwa anak-anak asuhnya di Barcelona sudah jauh berkembang dibandingkan saat awal musim. Dia pun enjoy melatih skuad Blaugrana. ""Saat kami memulai musim, tak ada seorang pun yang mempunyai ide apa yang akan kami raih. Kami ingin menikmati bermain sepakbola dan kami ingin fans menikmati itu,"" kata Flick di situs UEFA. ""Kami sudah memenangi dua gelar juara musim ini. Semua pemain sudah berkembang sejalan dengan pertandingan berlalu."" ""Sekarang, kami ada di semifinal Liga Champions dan kami harus menikmati ini, menikmati bermain bersama satu sama lain, dan menunjukkan pada semua orang betapa bagusnya kami,"" kataFlickmenambahkan. ",https://sport.detik.com/sepakbola/uefa/d-7902668/di-awal-musim-flick-tak-bayangkan-barca-berpotensi-sabet-4-piala,Liga Spanyol
127,"Real Madridkembali memicu polemik dan menggiring narasi terkait wasit.Presiden LaLigaJavier Tebaspun sampai kesal dibuatnya. Madrid musim ini sudah beberapa kali mengkritik secara terbuka kepemimpinan wasit di Spanyol. Hal itu dilakukan di situs dan media resmi klub, termasuk lewat tayangan di Madrid TV. Yang terbaru, 'korban' kritik terbuka Madrid adalah wasit Ricardo de Burgos Bengoetxea. Lewat tayangan video, Madrid memberi isyarat bahwa wasit Bengoetxea yang akan memimpinfinal Copa del Reypunya kecenderungan memihak Barcelona. SCROLL TO CONTINUE WITH CONTENT Bengoetxea kemudian mencurahkan isi hatinya sembari menitikkan air mata, bercerita bahwa anaknya jadi korban bullying di sekolah akibat narasi tersebut. Kegelisahan juga diungkapkan wasit Pablo Gonzalez Fuertes yang akan mengawal perangkat Video Assistant Referee (VAR). Reaksi wasit ini kemudian justru memantik kekesalan Madrid lebih jauh, hingga muncul kabar akan memboikot final Copa del Rey. Mulanya Madrid meminta pergantian wasit Bengoetxea, yang ditolak oleh Federasi Sepakbola Spanyol (RFEF). Madrid lantas menolak untuk hadir di konferensi pers dan latihan resmi, sebagaimana diumumkan RFEF. Kemudian beredar pula kabar Madrid mengancam mundur dari final Copa del Rey, yang belakangan dibantah oleh Madrid. Polemik ini turut memicu kecaman dari Presiden LaLiga Javier Tebas. Lewat cuitan di X, atau dulu dikenal dengan Twitter, ia menyoroti bos Madrid Florentino Perez yang semaunya sendiri. ""Ini bukanlah sepakbola, ini perebutan kekuasaan,"" cuit Tebas. ""Dia tak suka Tebas karena tak bersikap sesuai kemauannya. Dia tak suka Ceferin (Presiden UEFA) karena tak mendengarnya. Dia tak suka Louzan (Presiden RFEF) karena tak berada di bawah kuasanya. Dia tak suka komentator TV karena mereka tak mengatakan hal-hal yang ingin ia dengar."" ""Sekarang setelah para wasit bereaksi, setelah pelecehan konstan dari Real Madrid TV, dia bereaksi dengan membatalkan konferensi pers, melewatkan latihan, meludahi kompetisi, dan menolak hadir di final."" ""Dia tak komplain, dia mengancam. Dia tidak protes, tapi menghukum. Dia tak mau meningkatkan sepakbola, dia maunya menguasainya. Bagian terburuknya bukanlah keinginan menguasai sepakbola, tapi karena lingkungan tertentu membiarkannya, menganggapnya normal, dan bahkan membantunya,"" tulis Tebas, sebelum keluar bantahan Madrid terhadap rumor mundur dari partai final.",https://sport.detik.com/sepakbola/liga-spanyol/d-7886600/madrid-drama-terus-soal-wasit-presiden-laliga-meradang,Liga Spanyol
128,"Klub asal Spanyol, Real Betis, dipastikan tidak perlu membayar denda kepada Manchester United terkait kesepakatan peminjaman Antony. Hal ini karena sang pemain telah memenuhi klausul minimal jumlah pertandingan yang disyaratkan dalam kontraknya. Antony dipinjamkan oleh Manchester United ke Real Betis pada bursa transfer musim dingin lalu. Winger asal Brasil itu bergabung dengan status pinjaman hingga akhir musim 2024/2025. Sejak kedatangannya, Antony langsung menunjukkan performa impresif. Ia menjadi salah satu pemain kunci dalam skuat asuhan Manuel Pellegrini, dengan torehan 4 gol dan 4 assist dari 15 penampilan. SCROLL TO CONTINUE WITH CONTENT Mengutip laporan Daily Express, kontrak peminjaman Antony memuat klausul khusus yang mengharuskan Real Betis membayar penalti sebesar Â£480 ribu (sekitar Rp10,6 miliar) jika sang pemain tampil kurang dari 15 pertandingan selama masa pinjaman. Klausul tersebut bertujuan untuk menjamin Antony mendapat menit bermain yang cukup guna menunjang perkembangan kariernya. Namun, ketentuan tersebut resmi gugur pada Minggu (14/4/2025). Pasalnya, Antony telah memainkan pertandingan ke-15 bersama Real Betis dalam laga menghadapi Villarreal pada lanjutan La Liga Spanyol. Dengan demikian, Real Betis tidak memiliki kewajiban membayar penalti kepada Manchester United. Pelatih Real Betis, Manuel Pellegrini, terus memberikan kepercayaan kepada Antony di sektor sayap serang. Penampilan konsisten sang pemain membuatnya diprediksi akan terus menjadi pilihan utama hingga masa peminjamannya berakhir. Baca selengkapnya didetikSport.",https://www.detik.com/jabar/sepakbola/d-7870977/real-betis-yang-terhindar-dari-penalti-pinjaman-antony,Liga Spanyol
129,"Pencapaian gol Kylian Mbappe kini menyamai catatan milik Cristiano Ronaldo di musim debutnya bersama Real Madrid. Mbappe sudah mencetak 33 gol bersama Los Blancos. Mbappe baru saja menambah koleksi golnya saat melawan Leganes, Minggu (30/3/2025) dini hari WIB. Dua gol itu membantu Los Blancos menang 3-2. Selain krusial dalam kemenangan tim, dua gol tersebut juga membawa Mbappe ke sebuah pencapaian. Ia kini telah menyamai jumlah gol Cristiano Ronaldo pada musim debutnya di Real Madrid. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Pada musim 2009/2010, Ronaldo mencetak 33 gol dalam 35 pertandingan bersama Madrid. Mbappe, meski butuh 44 laga, berhasil menyamai angka itu dan punya potensi menambah lagi pundi-pundi golnya. Penyerang asal Prancis itu membuat 22 gol di LaLiga, lalu tujuh gol di Liga Champions. Ia mencetak masing-masing satu gol di Piala Interkontinental, Piala Super Eropa, Copa del Rey, dan Piala Super Spanyol. ""Ini sangat spesial. Yang paling penting adalah hal-hal yang Anda lakukan bersama tim, tapi bisa menyamai jumlah gol Critiano itu selalu bagus,"" kata Mbappe di situs klub. ""Kami tahu apa yang ia representasikan buat Real Madrid dan buat saya. Kami selalu berbincang dan dia memberi saya banyak saran. Tapi seperti yang selalu bilang, kami harus memenangi trofi-trofi juga.""",https://www.detik.com/kalimantan/sepakbola/d-7848415/mbappe-samai-gol-ronaldo-saat-musim-debut-di-real-madrid,Liga Spanyol
130,"Pelatih Real Madrid Carlo Ancelotti didakwa terkait kasus penggelapan pajak. Pelatih asal Italia itu akan segera disidang dan terancam hukuman 4 tahun penjara. Dilansir daridetikSportyang mengutipIndependent, jaksa penuntut Spanyol mendakwa Ancelotti menggelapkan pajak sebesar satu juta Euro. Dugaan penggelapan itu terjadi pada 2014-2015. Selain itu, Ancelotti juga didakwa menggunakan perusahaan cangkang untuk menyembunyikan pendapatan aslinya. Tudingan itu muncul pada Maret 2024. SCROLL TO CONTINUE WITH CONTENT Ancelotti diagendakan menjalani sidang pada 2 April mendatang. Jaksa menuntut hukuman 4 tahun dan 9 bulan untuk dua tuduhan terhadap Ancelotti. Diketahui, Ancelotti menjadi bintang Real Madrid terbaru yang didakwa menggelapkan pajak. Pemain seperti Luka Modric hingga Cristiano Ronaldo juga didakwa kasus serupa, namun sanksinya ditangguhkan. Ancelotti sudah membantah tudingan tersebut tahun lalu. Mantan pelatih AC Milan itu menyebut kasusnya seharusnya sudah beres. Diketahui, Ancelotti kini melatih Real Madrid untuk periode kedua sejak 2021. Ia sudah mempersembahkan 15 gelar, di antaranya 2 titel La Liga dan 3 gelar Liga Champions. Musim ini, Ancelotti masih membawa Real Madrid bersaing merebut dua gelar tersebut. Los Blancos masih di papan atas klasemen La Liga dan sudah menembus perempat final Liga Champions.",https://www.detik.com/sulsel/sepakbola/d-7847674/pelatih-real-madrid-ancelotti-didakwa-penggelapan-pajak-terancam-4-tahun-bui,Liga Spanyol
131,"PelatihReal MadridCarlo Ancelottimarah melihat padatnya jadwal pertandingan timnya musim ini. Ia menilai Kylian Mbappe dkk tak diberi waktu rehat yang cukup. Madrid baru saja mengalahkan Atletico Madrid lewat adu penalti di 16 besar Liga Champions pada Rabu malam waktu lokal atau Kamis (13/3/2025) dini hari WIB, namun sudah harus melawan Villarreal dalam lanjutan Liga Spanyol pada Sabtu malam waktu lokal atau Minggu dini hari WIB. Jarak dari selesainya laga pertama hingga kickoff laga kedua tak sampai 72 jam, dan Madrid masih harus menempuh perjalanan untuk berkunjung ke markas lawan. Inilah yang membuat Ancelotti tak habis pikir. SCROLL TO CONTINUE WITH CONTENT Apalagi sejak awal musim Madrid sudah dicekoki jadwal padat mengingat mereka harus mengikuti tujuh ajang berbeda. Akibatnya, badai cedera pun menjadi tak terelakkan. Ancelotti menilai hak siar yang terlalu diutamakan justru membahayakan kesehatan pemain. ""Saya tidak mengerti mengapa kami bermain pada hari Sabtu, dan saya berharap suatu hari kami dapat mengubah jadwal seperti ini. Hak siar televisi dan uang adalah yang utama, dan hal terakhir yang ada dalam pikiran siapa pun adalah pemulihan para pemain,"" keluh Ancelotti, seperti dikutip ESPN. ""Ini merupakan musim yang menegangkan dan itu disebabkan (padatnya) kalender,"" jelasnya. Atletico sendiri mendapat waktu istirahat lebih lama. Mereka baru akan bertanding lagi menghadapi Barcelona pada Senin (17/3) dini hari WIB, atau empat hari usai menghadapi Madrid. Barcelona, yang juga tampil di Liga Champions, bahkan mendapat jeda lima hari.  Simak juga Video Ancelotti: Mbappe Punya Kualitas untuk Capai Level Ronaldo [Gambas:Video 20detik] ",https://sport.detik.com/sepakbola/liga-spanyol/d-7824190/ancelotti-marah-madrid-dapat-rehat-lebih-pendek-dari-atletico-barca,Liga Spanyol
132,"Barcelona berpesta empat gol tanpa balas saat melawan Real Sociedad di Estadi OlÃ­mpic LluÃ­s Companys, Minggu (2/3/2025) malam. Hasil itu sekaligus membawa Barcelona memuncaki klasemen La Liga. Empat gol Blaugrana hadir dari Gerard Martin, Marc Casado, Ronald Araujo, dan Robert Lewandowski. Kartu merah yang diterima Sociedad diakui membuka jalan Barca untuk berpesta gol ke gawang Real Sociedad. Dilansir daridetikSport, kartu merah Aritz Elustondo pada menit ke-17 patut disebut sebagai penentu arah laga. Berkat kartu merah itu, Barcelona lebih mudah mengendalikan pertandingan dan bahkan langsung mencetak gol delapan menit setelahnya. SCROLL TO CONTINUE WITH CONTENT Pelatih Barcelona Hansi Flick juga mengapresiasi fokus para pemainnya saat unggul jumlah dari lawan. Sociedad tak diberikan satu pun kesempatan melepas tembakan. ""Kartu merahnya banyak mengubah pertandingan. Mereka tim yang bagus, tetapi rasanya kami menempatkan mereka dalam tekanan dan layak dengan hasil ini,"" ujar Flick. ""Bahkan, saat mereka main dengan 10 orang, penting untuk tak memberikan peluang-peluang. Kami sudah bicara soal itu sepanjang pekan setelah laga lawan Atletico,"" imbuh pelatih bernama lengkap Hans-Dieter Flick itu. ""Mungkin kalau agak lebih disiplin, kami bisa mencetak gol lebih banyak. Tetapi ya memang belum takdirnya,"" imbuh pria berkebangsaan Jerman tersebut. Kemenangan atas Sociedad mengantarkan Barca menguasai puncak klasemen Liga Spanyol. Blaugrana kini mengoleksi 57 poin, kini satu poin di depan Atletico Madrid dan tiga poin dari Real Madrid. Artikel ini telah tayang didetikSport. Baca selengkapnyadi sini!",https://www.detik.com/bali/sepakbola/d-7803494/pesta-4-gol-ke-gawang-real-sociedad-bawa-barcelona-puncaki-klasemen,Liga Spanyol
133,"Isco mencetak gol penentu kemenangan saat Real Betis menumbangkan Real Madrid 2-1 di laga lanjutan La Liga. Isco juga sempat melakukan selebrasi usai menjebol gawang Madrid. Eks pemain Madrid itu pun akhirnya meminta maaf ke para fans Madrid. Real Betis menjamu Real Madrid pada Minggu (2/3) dini hari WIB. Madrid lebih dulu unggul duluan lewat Brahim Diaz, Namun tuan rumah berhasil comeback lewat tandukan Johnny Cardoso dan penalti yang dieksekusi Isco. Isco sempat merayakan golnya lewat knee sleeding. Gol itu pun menjadi gol kemenangan Real betis. Isco yang sebelumnya sempat memperkuat Real Madrid membuat telah melakukan hal yang tabu. Isco bermain untuk Madrid pada 2013-2022 dan telah mencatatkan 353 penampilan bersama Los Blancos. SCROLL TO CONTINUE WITH CONTENT Sadar bahwa selebrasinya bisa menjadi masalah. Ia pun minta maaf pada para fans. ""Saya meminta maaf kepada semua penggemar Real Madrid atas selebrasi saya,"" jelasnya kepada LaLiga TV dilansir detikSport. Ia pun mengatakan Real Madrid selalu di hatinya dan bersyukur bisa bermain di sana. ""Real Madrid selalu ada di hati saya, saya bersyukur dengan banyak kenangan di sana,"" tambah pemain berusia 32 tahun tersebut. Isco tersisih di Real Madrid saat dilatih Zinedine Zidane. Ia kemudian pindah ke Sevilla pada 2022 dan bertahan sampai akhir tahun. Ia kemudian sempat tanpa klun sebelum akhirnya bergabung ke Real Betis pada musim panas 2023.",https://www.detik.com/sumut/sepakbola/d-7803221/permintaan-maaf-isco-ke-para-fans-real-madrid,Liga Spanyol
134,"Real Madriddipaksa menelan pil pahit dalam lanjutan Liga Spanyol. Madrid mesti mengakui keunggulan tuan rumahReal Betisdengan skor tipis 1-2. DuelReal Betis vs Real Madriddigelar di Estadio Benito Villamarin pada Minggu (2/3) dinihari WIB. Madrid memulai dengan menjanjikan setelah unggul cepat dari gol Brahim Diaz. Johny Cardoso mengawali comeback Real Betis usai mencetak gol penyama. Di babak kedua, Isco menghantui Madrid, mantan klubnya, dengan gol penalti untuk menentukan kemenangan tuan rumah. SCROLL TO CONTINUE WITH CONTENT Dengan demikian, Real Madrid melewatkan peluang naik ke puncak klasemen Liga Spanyol. Madrid tetap di peringkat kedua usai mengumpulkan 54 poin, sama dengan Barcelona di puncak dan cuma unggul satu poin dari Atletico Madrid (3) yang sesaat lagi akan bertanding. Sementara itu Real Betis naik satu peringkat ke urutan enam dengan perolehan 38 poin. Jalannya Pertandingan Real Madrid mendominasi penguasaan bola setelah sepak mula. Hanya dalam 10 menit pertama, Madrid mengungguli Real Betis 1-0. Umpan Antonio Ruediger ke depan diterima Kylian Mbappe untuk diteruskan dengan umpan terobosan. Ferland Mendy terbebas di kotak penalti, lalu mengirim umpan mendatar yang diceploskan Brahim Diaz ke gawang yang kosong. Betis mengklaim penalti setelah David Alaba menjatuhkan Johny Cardoso. Namun, tidak dikabulkan wasit. Pelanggaran Alaba di sisi kiri pertahanan menghadiahkan tendangan bebas kepada Real Betis. Tendangan bebas Isco disapu Ruediger, bola disambut Jesus Rodriguez dengan tembakan kaki kiri tapi melambung. Real Betis akhirnya mencetak gol balasan. Cardoso menyamakan skor 1-1 di menit ke-34. Sepak pojok Isco dari sayap kiri disambut Cardoso dengan tandukan dari depan gawang. Jelang turun minum, Thibaut Courtois melakukan penyelamatan gemilang dari situasi sepak pojok. Courtois bereaksi tepat untuk menghalau bola yang berubah arah usai mengenai Aurelien Tchouameni. Real Betis langsung menekan Madrid usai kickoff babak kedua. Tendangan bebas didapatkan Betis, meskipun sepakan Isco mengenai pagar hidup El Real lalu berubah jadi sepak pojok yang dengan mudah dipatahkan. Ganjalan Ruediger terhadap Jese Rodriguez memaksa wasit menunjuk titik putih ke arah kotak penalti Madrid. Isco jadi algojo, melepaskan sepakan kaki kanan yang menembus penjagaan Courtois. Real Betis berbalik mengungguli Real Madrid 2-1 di menit ke-54. Sebuah peluang emas dilewatkan Real Betis. Antony melepaskan umpan silang dari sisi kanan kotak, penyelesaian Cucho Hernandez ke arah tiang jauh melebar. Real Madrid terus menekan Betis demi mencari gol penyama. Sepakan Endrick melebar, sedangkan tembakan keras Vinicius Junior bisa ditangkap Adrian.   Susunan Pemain REAL BETIS: Adrian; Ricardo Rodriguez, Diego Llorente, Marc Bartra, Youssouf Sabaly (Ruibal 80'); Johnny Cardoso, Sergi Altimira; Jesus Rodriguez (Ezequie Avila 71'), Isco, Antony; Cucho Hernandez (Bakambu 80') REAL MADRID: Thibaut Courtois; Ferland Mendy (Fran Garcia 85'), David Alaba Camavinga 59'), Antonio Rudiger, Lucas Vazquez; Luka Modric, Aurelien Tchouameni, Brahim Diaz (Arda Guler 59'); Vinicius Junior, Kylian Mbappe (Endrick 75'), Rodrygo",https://sport.detik.com/sepakbola/liga-spanyol/d-7802293/real-betis-vs-real-madrid-el-real-ditumbangkan-los-verdiblancos-1-2,Liga Spanyol
